V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86
0.37344881606412483,-0.6897405342575703,0.1567161328094962,0.5398250864338577,1.5905436231128198,0.8080087230970626,0.9220588496452903,-0.0777711387205016,0.768231196333389,0.752869482940119,0.896201622403701,0.6644470270521752,2.124387549985135,0.7527813766898601,0.5951659262139568,0.9992989935756117,0.894927376061447,0.39842222815522416,1.182887204115282,0.6560349095717627,0.22076621391995863,0.5469419640751073,0.39494896809375085,1.1780864387373378,0.6166476458446031,0.7879807102794074,0.5628989714492667,0.9373493075241499,2.1943760055053874,0.8697849780857093,1.039463109137942,0.6992500440279257,0.48218707173935904,-0.2342794715827373,0.24477495822108997,0.46455531535331135,0.5389891667845779,0.43930213186644834,0.5561538496030559,0.8038770888871453,0.29542938183474865,1.1939607220903727,0.3892436005066026,0.580508996189686,0.36916363394844126,0.24009583804297302,0.7428729757807422,1.6905238516447714,0.7871527983482297,0.28033998341451954,1.005150087462837,0.719564896031906,0.38626697281167,0.5552973915513726,0.6926152024249733,0.8325378548111456,1.212944250382993,0.7684878397737852,0.8618158820899677,0.6624418569099877,0.8564842510665112,0.25429847028815333,0.4451599985872145,0.966565442873542,0.9453658070587821,0.6784373977588671,0.6979935574363485,0.8108224254049134,0.25455278098354406,0.299481074474357,0.13239465714468526,1.02693347075955,0.40808442420194224,0.1454773751939979,0.6493124147393884,0.548197153280683,1.4951773371128148,0.4027331302898003,0.15873283626175577,0.8959432702818141,1.9457133322863711,1.597012222806535,1.0602294991404715,1.2362865875884326,1.752473138043102,0.6165539950436106
0.3484800809502624,1.1585767126707809,1.2653424565515115,1.3956780378247275,1.4628675427195001,0.6100070586950548,1.1856775759737144,0.2788464460461535,0.5637141510431796,1.1817900019223828,0.20249783701161303,0.6784514151171529,2.627470872108246,0.6681373340141437,0.2874910544253031,0.2891573588318117,0.3284005583455431,0.23397950902512168,1.9225287716959836,0.8028634863592651,1.1745987239924662,0.8542757764730906,1.0380492769735525,0.756341063695557,1.3572785655991615,0.5455389555812492,0.2751908618490682,0.1619299347861802,1.3761192177940593,0.3558885087154316,0.8889775059728976,0.647836994756658,1.6604087529596498,1.5460952343774839,0.6277918057746987,1.1158910984311283,0.3982326997934815,0.22694861235179906,1.3491989655887704,1.1587879390478901,0.25999270480107617,0.2169807321936341,1.0048795083248603,0.7251224788407495,1.6593740013314038,0.7595848846273074,1.272479606517305,1.9564908762537137,0.2235352382240546,0.5559714233873411,-0.4728002088979009,0.9712119964098965,0.8958130411218969,0.8146664518783325,1.2049364004273244,0.9276957711641783,0.5319303334604086,0.4035618243419052,1.0144735244479286,0.5607379465369974,0.6187335032979793,0.5654197179936586,1.9297019802495854,1.4057613673335405,0.5197821562912206,0.7370643531075927,1.0561427940303245,1.3113729703777655,1.431130060757257,0.3000247861915144,0.6705297633767994,0.28234455822303006,0.30994901534333774,1.1556110787674494,0.7753345235884788,0.5211228521022647,1.1604739737792564,0.5285257476526397,0.5692162429325281,0.4777717434868442,1.7250287820829828,0.9786192669657049,0.33812562224960035,0.8744560530347658,0.4225074217706418,0.3790657617514097
0.5792950083637369,1.4075674284973123,1.1747475769042313,1.2131126720995977,0.7384422532911614,1.0666338933388735,0.4800221281742376,0.3587804098847432,0.04278919898882492,0.5065314377247071,0.06722896862443176,0.6710169825320281,2.5944929210154757,0.2885174763336065,0.7205909293442532,0.35203500962667095,0.07646134966040284,0.7779466701434501,1.239013247789256,0.779861008203088,1.0708482629837317,1.0117012025955556,1.2226579134537958,0.9253720812896276,0.9854253190869587,0.803351286200078,0.43959933870452217,0.3133252721215413,0.9782121056026116,0.429875679443186,1.120152188195683,0.6914695695384505,0.5521507299563964,0.8322390267028609,1.09365486432701,0.823906472186115,0.3101898071644138,-0.17547605118744627,0.6783870078316542,0.7882072311816054,0.49207867372337055,0.6862885735786475,0.8287044622494669,0.9406280736227306,1.769942241517748,1.2487214115791816,1.5241087716471544,0.4810865649488064,-0.25565374360614385,0.19547980179565455,-0.12237838484835205,0.9675603653517243,0.9242505984731553,0.6893916570419673,0.6432898883223266,0.8421824851820188,0.7761082533333383,0.24619729478831734,0.8047138356039716,0.6847430297394539,0.5717547730083027,0.5353201813790502,0.7231765463803719,0.9408007245058468,1.018361418865859,0.3711425531687864,0.8013460353611562,1.3928145600500286,0.866474812042962,0.3835302855110473,0.5138150241251404,0.3471418660174804,0.47576252128728264,0.854817474635899,1.0588132818390328,0.8130278943325316,1.00872599509709,1.1478826109871425,0.5212841335682377,0.7060646791503683,0.794660678950801,0.598680757302471,1.139430137515763,0.755880919448912,2.259410292546169,0.4514076745487659
0.7958243514212381,1.1824745886445176,1.0859005783169986,1.356574669674035,1.5235066760618101,1.0980684553020044,0.31721214931056607,0.5961007591039368,0.9335917645625964,0.7280463563747123,0.9507377767249022,1.1357025400379965,2.3377061244406834,0.30862191294448843,0.340264250074826,0.3075149428609237,0.6520340049459473,0.6315634311877525,0.2877751245062376,1.00339268212086,1.2218149965224356,0.6288908537522615,-0.21405815500755518,0.9236986024934528,1.218459250861887,0.9193159131643523,0.5195157369666683,0.07735141866847786,0.803581761526417,0.3684146258415813,1.6018571027497046,0.3225880309874075,1.1874140225202752,0.72235146227188,0.5694488267221075,0.5018303575654762,0.68941578550259075,0.813805404101407,0.9202540745973716,0.6044780347448863,0.7590895862653112,1.2197214280090567,0.38117915477693026,0.5384101198985296,1.3068700860461078,0.7420623603193225,1.008537043159291,2.154382732896035,1.4550890248674486,1.6419899910475453,1.0323472912293303,0.8150249464900722,0.496428697837686,0.6449767138852898,0.46090739392748253,0.5525393145924655,1.5184602260399347,1.5810411311861523,0.6131744567310476,0.8120954069628195,0.4537921171738255,0.5798615647162014,0.6735396227203709,0.8638322552964648,1.3920861963913556,0.7518118643961003,0.7984377628201411,0.6388986449171602,0.7788528743153901,0.8331332469972144,0.1821623533259811,0.3394972683276873,0.30853024989514843,0.4630209493926486,0.6365254619084937,0.21788755601107568,0.7719590008359101,0.91514814371945985,0.5718994604319223,0.6390365156333949,1.9947876879210842,0.41716705859807623,1.0176928599850785,0.8385349623918418,1.997701834150883,0.7077383304265726
0.9168656832939385,1.5989791922659222,0.4982562776192002,0.6935619542551912,1.3586556381346166,0.14062666006566002,0.33087905622902003,0.45436995291158,0.7015406620806012,0.7148163669541893,0.7839707322531064,0.6112344542887882,2.6853430118137473,0.2961944642539202,1.1151211012780138,0.9465591576247,0.28865413914957444,0.4197408004329515,0.2645238773874096,0.6636647792692846,0.6650975454304318,0.46693385908411106,1.5626504552952316,0.5005366410942048,1.3276357273316002,0.708687594319054,0.5098230171327057,-0.24843773831664154,0.7877927250122969,0.7633397189338023,1.228274979342832,0.6530431155629844,0.857012356124081,0.14861650112832445,0.41109755757022787,0.05401843411725678,0.4959066868647864,0.8309408833308314,0.7357664093618145,0.8716966830378552,0.607945013239995,1.0955020882941064,0.4758553535149308,0.775793122965348,0.8185569024687375,-0.2887976306326655,0.8182319480907948,2.0939861197685574,1.4515496549256675,0.2952945539846039,1.320820540683185,0.6697471648761312,0.5351343573821241,0.5114406379315386,0.6271265370837181,0.4628811084854952,0.9508608247499181,1.119046071649555,0.9688695964236312,0.6264447500763847,0.45899434300577774,0.9134347571779918,1.032044744060822,1.3030080868294092,0.9441344664112831,0.7941169116627645,0.15717331080206648,0.6388743345636085,0.22207011708935262,0.47459806211135586,0.6990407627288827,0.4020550689458496,0.3876285558682328,0.44001034002553885,0.15845122808677625,0.8856848974287607,1.0776789272930223,0.8937081127909173,0.6584005797864523,0.5858916910816672,1.1067319500133677,1.4141263270782358,0.2641759492544093,0.4316272847957779,0.7370264633845898,0.6404772463857444
0.6856556160045519,0.651259793072612,0.9727672970394149,0.9511143653158731,1.0018096564792265,0.6312449435146605,0.5831659406752354,0.6318288090521917,0.35894576211486334,0.5491718869701938,0.06498774672067735,0.9708112127716791,2.6880417126627907,-0.24011193618163162,0.6323356303467129,0.7469947558058432,0.9711365122629061,0.668495190247532,0.7165424734617795,0.8602976378492815,0.7133276348485601,0.35188144485995065,0.8474398919345331,0.5890749672385673,1.3667268518009033,0.19483893635798233,0.0032665607621191837,-0.06801720557222042,0.19509258594542148,0.5128329301273475,1.181162463068816,0.5143407729622907,1.1862946751574042,0.567171370343923,1.3935824509659174,0.6613712517891351,0.11268474260511187,0.3682253303080809,0.4494796260542109,0.6553467508930206,0.4601495203984295,0.9878350434311479,1.1406908146427726,0.6594629823194568,0.19263089155267088,0.567049114967613,0.6301251979262908,0.20060188802896797,0.12518715830606192,0.4756834361171775,0.29651832787427407,0.9693780087110933,0.2069138601849413,0.4137171976748942,0.2964858542580222,0.06565432840901989,1.160071623078221,0.9022958484011764,0.5637296016827043,1.024839427543018,1.1044218584672754,0.9684435729100294,0.8401488053814085,0.6664389720795326,1.5615148987220515,0.725712900166669,-0.0881880589540907,0.4460328932197749,1.8159786714117088,0.9278834353626761,1.4254236114017151,0.4673723540540777,0.2872613998020784,0.3089364536787944,0.7489209627317465,-0.025888879014120656,0.22395029390195564,0.48571377371970204,-0.17306591756588033,0.4855253011349172,0.1893227036156595,0.8355763204083746,0.694166062043122,0.7911564848100748,1.9695285444168267,0.743494051686508
0.4951413710021884,0.537273154312664,0.7526695768693024,0.8561736376857276,1.4310532421662188,0.3895701426337584,0.04200368079404518,0.7051504830110369,-0.235213439770145,-0.03655179497999153,0.061571039158953345,0.6956121069186942,1.6793856718310356,-0.11727842135588304,0.833621224866649,0.5874799734039665,0.7149238689552891,1.0674378504723783,0.9928679736771017,0.9160032431345202,0.8143297559246953,0.7478152092439032,1.0631090978240483,0.4193144728113134,1.0256975464744498,0.9322924737651013,0.7546939055344805,0.33821437314030056,0.9732728817395437,0.43551894870098096,1.3505611453486899,0.7328026956677836,0.9141964578391037,1.3192518828011779,1.3796441928239511,0.7625441773133181,0.26266901397143444,0.14452945068061968,1.5369110226059877,1.3127105863271775,0.15984055786024198,0.5579951939859511,1.9115600570900995,1.0353350508322277,-0.06979192644535251,0.40079195361054504,0.6993120531479905,-0.045728226901621295,0.5164483551876687,1.3541939166414416,0.7924566125586028,0.9954767069542805,0.58963460278204,0.42505752397102103,0.12866045232069043,0.376359680723472,0.6021862460872858,0.7202434923395771,0.6261629970011419,0.3014336887615783,0.5081871446313461,1.7029159947402268,0.890151574201942,0.913210991890375,2.2425875814216547,0.6249513506663712,0.3745830790159759,0.6734752965454445,1.5239699237465962,0.05434958401618607,0.05774936257947379,0.7334382137580545,0.28630587596199103,0.3180178690182865,0.7302007552755324,0.502902783169688,0.08931171741587583,0.3318294870894491,0.21861616057119088,0.5719842306407088,0.6596301298696001,1.128119725272117,0.2562175536735913,0.43755238938075963,1.7823193055580189,0.3641309858289352
0.5774800495757392,0.8990126830301721,0.8762958409054123,0.4065438232793036,0.7796725606742725,0.5580427574706291,0.3874432989639302,0.4743617968809885,0.08014981529149921,0.2515596327029742,0.013268487872625157,0.11742773509149937,2.6645067463661682,0.26325492462868183,0.9432644016445443,1.506595476551964,0.9447330524620996,0.7806787444379042,1.352590639250083,0.8922695123447469,0.760052497000319,0.24240876124372557,0.785422298534992,1.3230409923987483,1.6042116791156746,0.7150021885481851,0.314234743170401,-0.0028088440318177147,0.6425653861701816,0.5042052646618,0.9326306437769207,1.1691062356519495,0.48301321946015835,1.6239273870036275,1.8359842607471724,0.710740466291283,0.5772169974866752,0.39722174957405243,0.5352435310578676,0.5946182311870308,0.18059311557013946,0.8160034308141476,0.7844610219745598,0.9076972642987484,0.507046273012351,0.36100318653380775,0.7281931655416676,0.20678351554799054,0.6374106641297408,1.0453799063401388,1.1202272292509452,0.8058511112611808,0.16343638731049165,0.3598615385267831,0.2286329515996146,0.5411832714852052,0.9262641822493798,0.8978044131685721,0.8714089653203636,0.1067393667098023,0.07700543038766458,1.396403853813315,1.812928554065307,1.138268104850421,0.6595002626137784,0.5817605454044754,-0.09790238950186489,0.3347222556773586,2.072957614889795,0.17226597682081635,0.12907340748866927,1.0416769578641185,0.10178891919828462,0.6398673136414745,0.9430868427423128,0.6696576800862442,0.22728218790487756,0.005789149797774806,0.5086200447409962,0.8370115072394404,0.5057386333718865,0.7006171119815415,0.6274727472120686,0.8121897361388178,2.1581726837649327,0.35699617583211746
0.6780294149251092,0.8955270536832055,0.5663654855945299,0.25404004946564773,1.558289493190012,0.8401050587386426,0.3884142139853134,0.803562554234698,0.3065881008849307,0.29881281769365325,0.04431881265434699,0.2612561133440673,0.9889788839692688,0.3649853060157716,0.5677043180715056,1.018156411745242,0.5406206063960298,0.6510776526292612,0.8222278557889408,0.9448461294211125,0.9212236570194883,0.45575951125696784,0.7184794010011978,0.9501861719694111,1.6067646774295323,0.7714500957175459,0.6869428407409309,0.0818946738376171,0.9395585243267124,0.8688489561681232,1.3977055036645283,0.9012390844756385,0.5005470498271479,1.5288510782915115,1.3034799920350861,0.6199232545573908,0.7438878451081725,0.038820729803119736,1.2672681047089112,1.1664429345940919,0.0832859201466962,0.6604394872684681,0.8025805657789039,1.209752109543371,0.11603729778798665,0.5156241724094615,1.069861672523977,0.2145259517961707,0.5709947279050734,0.8080056990680875,1.2795040930092703,0.713414137592656,0.46414278888867977,0.24959061255225384,0.2739135059310508,0.5128977176290684,0.7877100909322519,0.8508004703146972,0.6788611954394534,0.3139937294387099,-0.03135099448602672,0.703387985555633,1.565379266109379,1.1443243265960692,0.20057627508933715,0.4366772247491556,0.23001850359704215,0.6462658311844264,1.3729684290340125,-0.07685517063578114,0.03413617063900003,0.8805968977968618,0.3253789811930743,1.1656835481247987,0.5256273079793439,0.7626920200815926,0.5126249668106087,0.24455136336196626,0.583935554736938,0.5412630124547062,2.6688081614338954,2.27640569576602,0.28137621546079217,0.7390221394737867,1.7173015924358082,0.06496819035271015
-0.2783770059903258,0.9065008881581615,0.6845887162169394,0.3718443106357598,1.0235705538116386,0.43145853595153033,0.7417327785443558,0.9896794686563899,0.2910127606008761,0.7077166100571558,0.13218066317906574,0.601214917946236,0.7810764418818997,-0.13611293820855733,0.47242090636402284,0.9667321370270279,0.013046511772584648,0.2628035024714564,0.7455325583038229,0.8800861493146963,1.0358746707123836,0.518251017104675,0.6831545151127059,0.0891861788459182,0.8167508565116879,0.5976273261054508,0.38820119531331665,0.12884304517059808,1.8447666790564115,0.14955806308404576,0.9490288956749267,0.8404587366570779,1.0961314547711405,1.3980631459534751,1.2531439581722987,0.991955925467873,0.30227252319456904,0.4340905534942516,1.2284324774421589,1.0459926540996596,0.4571726449646053,0.7231031525124039,0.8636743881084534,0.6716072348705003,1.3796643572504557,0.8527694392837593,1.2603438737969315,0.11715211839139412,-0.1951792898336903,0.9553168111788559,0.10251041294661135,1.122880733763606,1.1415715024775974,0.6388371311979427,0.38615525104241105,0.7385132863344549,0.8372815186066617,0.6633278882915935,0.3277881355469245,1.2857140933242621,0.714230260087984,0.8595128294531216,1.2861364746820771,0.8491972638863651,-0.006985566127717717,0.5810049449577835,0.7568617115661518,1.2579172100280462,1.5542496593496795,0.4216403912241517,0.8245347469240447,0.30435607765446643,0.49381397287988293,0.8168975298725343,1.123525983882813,0.39542571277838834,1.0876478137332943,1.0186570365079854,0.355054154913049,0.6698624352276479,0.21446046947890454,0.9113921083509796,0.8003350219808222,1.2007010010983352,0.7364320941360509,0.5496357722671759
