V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63
2.6816643307198538,748.5183616480688,0.07780794568534424,0.40593724248856033,0.3890101718361563,1.8528800393736432e-6,1.7844124685079398e-8,0.0014025149390652545,0.9824401589450976,4.319787167462974,204.95997035073447,0.06316728152650525,430.5085725945311,0.029255384169432234,4.652963572763059,0.19407138065029095,0.008161202821296697,1.1860011959951813,50.81139154458354,1.8895350719947822e-7,0.012200106224973408,3.8965825223203665e-5,0.11116974079737614,0.059852143540740775,0.11246159512609444,3.5647502719399283e-9,1.971919777452212,0.46048789088964903,121.66237151478367,2.496601808081547e-8,0.1493209610516303,0.029168156135712445,0.0019538227684156705,1.9056879150792178e-6,0.21342572720573325,4.983066670027455,0.1303150743181364,20.894883934363886,0.407446284535092,NA,0.058497622012450276,0.23842189624755258,8.398603385755859,0.29800091738649886,5.4335255706676415,0.003677560085974373,0.9927579655178618,0.010869156656618395,0.5105178101589931,0.009885765332200737,2.2666791780884443,0.048319410812967346,0.2554355992560315,NA,0.33154645079163925,0.19506338653469993,0.07472515031864177,0.0980480910875881,NA,NA,NA,NA,NA
0.0026199213903566766,0.005821568477708535,0.08162628800843909,0.0505329520667403,71.60640072193314,0.09347983905471388,0.04453543722416585,17.16200968175836,0.2038167742611486,1.1945156231402805,0.2535861843099561,31.030730791967017,0.1700913504772412,6.3403245966233515,0.006526250474665591,0.14857628691891817,0.014398810220470883,3.7841571694287377,66.49484267635492,0.0488259849765623,1.4508808432518014,3.3217154572067447,0.25319049123663157,0.3297352774946423,0.0036369586926611455,0.0010040438645446653,3.9123919826249316,4.785789177483569,0.03579514157236724,5.299309335448138,1.5560363611076644,0.694431337440932,7.004342239215487,0.008984873095335558,73.52880677370712,1.344970124341267,2.53858662725425,2.0033848893720103,0.0033930807238692013,NA,0.04874684226026876,53.9681852027035,0.05496308675169713,0.2704640146503205,0.16341419416536968,0.1626538011589451,2.2443622687818428,0.04889699341016134,20.111172957146984,0.042143864610046475,0.10124254860324293,0.19810975602521622,0.9414238080734355,NA,0.2342399050819904,0.28500696378700846,0.19679233751747396,1.899609361642403,NA,NA,NA,NA,NA
1.028209181726305,0.7294282788845771,0.3969745051736909,1.9749684164323742,9.773280339794285,0.19981858334396257,18.71119783402742,0.020256843975803508,4.8721744515268746e-4,0.08772854967573732,6.830548553016628,6.95900014106509,33.99821234621492,0.0381839285858354,0.10613169384900124,8.994407983034811e-4,0.004820826735853051,0.0030658621743369302,399.5767268128621,0.0572730245956098,0.17086250021680638,0.1762898197062004,7.077786936965235,1.4474177604353915e-4,0.1269798280509073,0.0801566898823316,0.06943842420044406,0.3277668565664817,3.0876903880600923,0.12790598998038627,3.434690666303806,0.14320782470113,0.010576958905538753,0.09299075642643077,1.0951536678251255,11.658915161432214,0.008592906583523472,0.03179262490319481,0.06217186375196028,NA,1.723167453245037,0.7430590108138159,2.754671370999214,0.018202020452523168,0.026280920063617156,2.222834770070928,24.05812622066222,0.02900568165558295,1.2674678965483184,0.07385726948561587,2.2016410686796575,0.3626772262222717,0.5137303337085709,NA,0.4659099024771102,0.9243267248619789,0.44307744675261723,0.5890398926207014,NA,NA,NA,NA,NA
4.013151753497878e-5,0.15694975512344247,41.99988692399686,5.118289618557608,0.4314484119715663,208.39892199986437,410.9804271869257,3.566691579341564e-4,2.2926617797980705e-4,2.41909497237962e-4,6.358697149152548,0.07296720987357509,0.01794960950009456,63.657341463439636,0.03272825312685615,0.8389230321682689,0.15727196228330598,0.795761706517216,0.14573856056326123,175.72651501837868,1.2238566970979663,14.954819714881152,0.026114188969537773,0.009365533149856551,0.2972281210761686,0.030531565795991165,3.685984615136886,2.972175194369122,20.02772711812696,1.0723060158885442,0.03455594205260023,2.72998572367,0.21109554427970234,1.8536052909945093,0.08689496681683431,0.928694598360862,0.026198345187163373,0.038938014298642534,23.66782645530029,NA,85.35192555307417,3.027688800258742,3.1684803694856254,0.3248472793211908,0.4116144807281624,8.99803012599588,1.4439898904558792,45.838079888153956,1569.8898137296774,1.6660851106858188,33.948561596981044,0.11520529578291865,0.7604320432876309,NA,0.5970152659628568,0.6063847343033963,0.18229310274502894,0.1505782550298097,NA,NA,NA,NA,NA
7.179116887312565,1.9096679789108415,3.714789545278834,0.07005465653442643,57.868668324619556,9.945721741438492,0.0070077819736983115,9.418774624492539,0.017621273958687744,0.15938057803923994,0.3367362291190962,0.011793366868444727,0.0012076732698544557,0.4092723583798566,0.08786997366004443,1.4817299293236683,4.4620231177718725,0.02730039225458183,2.955846091385354,0.5550632087404742,0.24600579068739892,135.25001777889332,0.7854497378093545,3.3712731529445663,0.02286621444920479,1.841857394408144,0.012145146759518066,0.007704691796761918,0.012055093666235417,0.62712702468228,23.21637540364712,0.3612923975399849,2.825771155444391e-4,2.088370206542247,0.24776933584685154,0.12089682466369221,0.014405994627651103,0.004323417149342646,0.6985600501336435,NA,0.7822752705100097,0.01313500063384925,3.6287053535400426,0.0062370284488800715,0.16970907648111913,0.055826274463775055,14.599571794455546,3.9917516672782583,25.520993718554433,0.01683485624158322,695.7751418338016,9.91276346150187,1.3584283210366865,NA,0.43371855182991337,1.5096215115962779,0.3513872594248223,0.1463886309213114,NA,NA,NA,NA,NA
0.051227338192476164,0.07131644641356762,0.03512716828644431,0.14090177194785652,12.095382617116492,0.0030480744055113706,0.0020047779075757417,6.3820182011711575,0.002222176708990021,8463.617042670689,0.005145077083308113,0.29514859680645406,0.2808892495940063,6.085061177746866,0.03618469238054474,9.299298255314934,3.2387475146111897,0.09604906338875101,0.07843092411589708,7.839253860977668e-4,109.76462381011198,0.0012704196707612884,25.038066418874013,0.272479085990185,0.1447311886278649,0.013885017362875292,0.16249017447635225,0.12656045318241688,1.6014978357287162,0.042148915525356566,0.06837853807238499,0.043842107353144616,0.02453748627002201,0.04300454656134193,12.581564014313637,0.051829968710447503,0.043751242892088434,0.3348925555113633,302.2446162514915,NA,9.803182823999776,6.724135179465977e-4,0.500582053584264,1.9982232834964104,0.16877433034344172,0.005931376717271737,0.5581970941637024,0.051192750245320884,0.11963826741745218,9.78787889233032,0.009682280581662497,0.2504588695290254,0.5468864804495311,NA,0.38630674210294563,1.130037331669929,0.7508484080788077,0.6900705178559566,NA,NA,NA,NA,NA
0.09992639387914451,1.7086567349634578,1.8644120027945836,0.060333276213545506,0.012215191675616953,0.2777287186891253,0.008545144184035224,0.5282159336531218,5.775829367917891e-4,0.7448197922420329,0.012957594618922222,40.473312450419336,33.052022415503764,145.54493057805985,0.7779772033378852,69.75762165069864,0.2699883418027493,45.36021512560625,599.2015941681666,1.1541747480453954,0.30605815900760047,0.7505531850826744,3.213851259505752,1.2950430835197229,0.024757277706590745,0.033422633657177424,0.002540791450084445,0.035945508349297495,0.5874851975000335,0.3892740257688896,222.20862590549152,0.054770582165569376,0.015029085936798678,208.67136543876268,4.993761522899112,0.40574516879118405,0.15668151337284994,0.27452518793470454,7.529272159531598,NA,4.653058824472623,0.09030120065601706,41.42477075625041,0.030357161044249497,0.03949475202862948,730.7707829051352,5.483455648724138,0.7054921764598842,0.5499891624839409,1.2375138911720354,7.012556013918176,0.0029349451474113457,0.43073204504910767,NA,0.34708840855768397,3.0404717145791644,0.8707294436272228,0.12850691295694078,NA,NA,NA,NA,NA
0.04037669488943639,0.6499105886242773,0.02648223534832008,0.09514911791407965,1.9024526962350242e-4,0.1490192359777487,0.007788473788507623,1.5817621636332548,0.001901695738191165,0.011848368450279603,0.003377448012485769,0.006129409568963102,0.0906865107867149,0.04631348203288009,1.5710041310520284,0.11409300036223113,0.03466057485271997,2.828133606021894,3.7830896758689465,502.5205434170148,39.25061164485717,0.40477796961582707,0.9979895477060307,7.536250084659606,0.2804184511851836,0.004708019596986577,60.90228710704501,1.128825253022196,0.7194316576214299,195.84301041492103,0.5384699488403909,43.59312801699691,0.5843526360850252,0.2388362360130499,0.7784830907790538,0.03206005478586622,1.8023065690712434,0.005271813394597009,0.1575065149360673,NA,0.01763119333695308,2.8505907324671442,0.865095029587706,0.09562790264120491,0.06356834111082517,229.3162711817055,0.41320332525531117,2.0363000299577863,0.22780510880289767,0.5206896958783811,9.769748633871053,2.188423085038148,0.6954577826334817,NA,0.32680686849606333,0.39129289843198645,0.11133106269825409,0.0449044745450097,NA,NA,NA,NA,NA
0.31310644405910554,2.0811832665329706,0.7939514087983011,0.15141803887688246,2.894666178814575,0.07664769520242934,0.003567146694209163,0.03968759651176257,0.004894640969794269,8.85890843718498,0.020604601683387153,0.053477702677998694,2.198279791312158,0.008822924188788035,0.019861001529353585,5.718519816021,0.4352553601977468,0.3606301676386849,2.4318426113886568e-4,0.109354805325594,250.5065239200402,8.21881063643341,0.04421019429148469,0.0891658915532722,5.13044405513276,0.6398120656830407,0.001373361155072138,1.5712675460990975,1099.859765063045,0.017717960469150733,0.05252138899949065,0.19119443672625366,0.2014985881641347,0.029682317667549828,0.0952465036733437,1385.2667106304389,0.17421409713670857,0.3238154309774593,0.0030360823312345657,NA,13.782973283121859,2.005543446063154,0.06573914568045926,0.6271187173287892,242.80776376540118,0.03363671142698858,0.08860343439165096,0.003654245273717468,403.4808015503139,10.629947901146627,0.1886091539230521,0.5982258029173585,1.1754173414825875,NA,0.5517648717783228,0.32231740716627677,0.28172390148420107,0.3094653497418387,NA,NA,NA,NA,NA
0.13275370504150696,0.9512316155081294,5.364474790672196,0.030119838208162695,0.17442494558213167,0.05884427735508862,0.020777621271463983,0.26709423948321687,0.8122597647542227,8.970558281016126e-4,0.29955883159135643,0.006966048966406938,0.04560818065367705,890.2104595301504,1.6683192775180875,2.3219559722474222e-4,1.0444256488613338e-4,0.09865473451466537,5.7076913299298235,0.08857109547344479,0.021974724110724275,0.9322607118193641,0.05208420288786851,42.859768299257674,0.0026105197394941278,0.3056807373073048,4.8112539935508025e-4,1.5099679439465087e-4,0.08592268511386705,0.28521349965164305,0.29545854880062833,0.010495755768445811,2.4171478674198004,0.06179583447446796,0.05858113121653528,0.6502674994803977,0.41083371826421367,0.3502609324829154,0.2918301903579831,NA,0.061582884223034824,0.6338822195559315,0.013774991485634911,1.2525535370195628,0.04524480541829505,29.968687518629093,2.652297815627304,1.8178377226631734,0.08666504273078876,0.06753402593188954,0.10455712993551304,0.004235438720569944,0.5100538512665072,NA,0.3491486262490483,0.3233813469920703,0.4568694719793029,1.5666297226299124,NA,NA,NA,NA,NA
0.06051112908654825,0.013776240807981194,0.07854577872191047,0.003864883990500936,0.17605370369126497,16.41164590823146,1.3852016143151324,0.04272727489312825,0.9769275971303628,0.26747998168813125,0.16225784505762303,0.00271721056124558,0.08953096645466162,0.633118034944113,0.02712869399902834,0.10871171146318578,0.05390595026498508,0.0614899574971397,0.9892050937274939,2.83890290463007,0.2135668356482722,0.9183238763480998,0.4279836100573567,0.9011908934567336,0.5279470595455422,0.015450242509771638,0.21864125159973843,0.0010017954839585746,0.3873376941734107,1.0826064592216669,100.91160916270114,0.24908365977608457,0.09496177027987687,7.5447192468868565,0.06949542066891717,4.582902132379363e-6,13.703020631240058,1.5929617739186204,0.5501608079784776,NA,0.12539808382184445,0.7262753678803439,3289748.93611975,0.24594372535772513,0.9383118903417866,0.7001533378842131,4.210321104219417,20.07413198376564,0.0015332820783045572,0.0031407300843614033,6.611487657448056,1.248870030314513,0.34221785002356575,NA,0.8063453635222643,0.6107650055524646,0.4724606675301183,0.4777165706231429,NA,NA,NA,NA,NA
9.616729197257476,0.0018491977870061745,17.03608546303268,0.08961270114281483,8.305023561957968,0.025787566592810965,0.06533488361279606,0.04677206277270765,0.010257719962582925,1.7831226959806745,2.020528068127222,0.08566746660270133,98.15148308284338,16.695971623762997,0.21245370484483228,9.655427922086603e-6,0.01822099715944339,0.08976225529959143,1793.7859366465789,0.05187622456984198,7.7589550548543755,0.42465420925719866,0.9263507113887077,0.1901972101482498,0.09019987113515601,3.6168951911953253,0.9998564879284776,0.0748637235371446,0.011925024946518216,0.01807682492644817,0.2851259580236793,0.15700046486108632,1.346251544359779,0.015481958226076946,0.03578493005774927,0.05666424750111346,0.0018173943749036298,0.004166409888754445,32.11194118131656,NA,1.6974230825441416,0.003435615513248018,1.0368186740618854,0.1956985324909489,0.008838827831413782,0.0015927636192488706,1.663092911884246,12.228737101401165,8.536089675824911,0.5146303279252981,2.640806666690722,0.005500416312035033,0.47054465355266595,NA,0.672757028544142,0.22994560394367652,0.6624079365668503,0.2216396856765668,NA,NA,NA,NA,NA
6.351607084786505,0.37548937538383015,6.69513021409231,0.007949993042547107,0.8551034919753193,0.027360256938602088,0.008809035142559577,0.07329980495476919,2.8087631643484594e-4,1.048626288086026e-4,0.07653777420494806,91896.4189386374,0.07319666809097074,0.729385541034049,0.15594106986028558,3.124745039908426e-4,0.022940965482603694,16.623022285723472,571160.5774137464,7.723978300922097e-4,0.005797652882630165,0.002265110249297865,1.3780207350198548,0.025718953248331334,0.11213008332461748,0.04824205440842046,0.052353420554249956,0.3189063579539221,1.2035729891403575,2.2795308237693354e-4,2.1751921428774586e-4,0.006460294968125925,2.697791315597629,0.007440596994932148,2.962386034762608,0.06359054323316232,0.021046986407800422,0.3643597744257897,0.020524211822492963,NA,1.8043677624215302,1.1339709274077763,50.73247842113936,43.38408896703125,0.5754016414851285,8.020803677918298e-4,0.17762890368870085,0.21730726078608853,0.011017986723299126,0.3002833283171516,2.767594949130274,0.015896266265898278,0.3545012311334568,NA,0.6599147959098334,0.23905928560951875,0.22839953467945098,0.6466598883576324,NA,NA,NA,NA,NA
