V1,V2,V3
0.0660950185277143,0.11259602566805346,0.23100583962698873
0.6897857133620758,0.2694375070236827,0.25558241858063174
0.4655851731157424,0.03069401372613882,0.20978504044582771
0.17888663087898307,-0.012479194751145742,0.3801636464516973
0.27278150931892836,0.35967311374357785,0.1583877937064844
0.0186701938259674,-0.011743980374528241,0.31648523745048457
0.2121759022597041,0.24324115660631815,0.011038520790304611
0.48770140831288666,-0.021581392979651302,0.22183564226787938
0.18285587441353787,0.26683033158595915,0.11343688048558136
0.34948393006388445,0.31132559837008833,0.04757412796605181
0.4020405775184149,0.24750188468178183,0.0662281446255648
0.4795014091202254,0.2074161714047189,0.282523392087284
0.4991642681762414,0.4453235520377657,0.3068664813328229
0.5563858862558216,0.28555844646092665,0.043202012851585245
0.28459231654529077,0.27133285481968994,0.18830273145945087
0.4414005521262144,0.15591715677567136,0.302304396347847
0.10133950695315898,0.19244656268671853,0.27317549648859113
0.4337106474864423,0.253819708844692,-0.0515235628844546
0.0466040216607249,0.06983118371970469,0.04929393309917825
0.644102050423832,0.2892926572193224,0.3760081568846219
0.5749475589138898,0.329297291007873,0.3159298903986512
0.39921821813767405,0.08283476351617312,0.2981655614541733
0.21986049679701516,0.2681155470863045,0.11904490286532665
0.44990957031530837,0.32052861586450004,0.324326567202122
0.5414350009746148,0.07396712231430891,0.3067995597690181
0.40901089964384785,0.15059907756343138,0.30008333681454724
0.5021815091186198,0.023436262274077243,0.22533885191222142
0.10205618089302133,0.14789214798036135,0.3102463046269435
0.675554632476953,0.0322824088996979,0.009918414316738549
0.45162129423367103,0.20121752056614461,0.09478868737688684
0.2852930410374294,0.038182268290109254,0.284774425236202
0.54407948180207,0.08704844915351669,0.1239553519212001
0.004999663213175227,0.21608013355757957,0.25069779315751733
0.5444290279002624,-0.06520329313229686,0.1118091332428131
-0.13946457210148858,0.23785951597407862,0.20440609379693547
0.2262607559313462,0.18383804562532266,-0.026814159714364027
0.4556759076357192,0.3651802917538357,0.22888735299896712
0.5153015133414715,0.27804974640433944,0.3000393285483265
0.46673218631234337,0.13293983848850718,0.21395251465188697
0.27462011815380993,0.2828277292620662,0.2186232500904012
0.12438392654977412,0.37304601661065934,0.06472725306874312
0.16277336709738302,0.3404069544209423,0.04313298334743881
0.6546341356713762,-0.06838574189256451,0.26769335016904156
0.18745252889112568,0.11873422624382161,0.04551521046239403
0.11427576223705738,0.01891542675144494,0.13024113862229073
0.4010515572109957,0.09352885086704522,0.04852797966933829
0.540296374700856,0.5354113877660569,0.35334143681281327
0.08421942233476373,0.27458422142280897,0.375959127000617
0.4483623444881382,0.12300428394074822,0.3926830473674895
0.18406034322160178,-0.031946703642507596,0.22611701329636932
0.16732635289777464,0.21986509702090407,0.17061585353265907
0.4087536245258292,0.4197906524742072,0.1973185402049234
0.3135302851659927,-0.027938866376803425,0.33764249328372264
0.08598763597418382,-0.09904697899885878,0.11646734058722726
0.4818047071028217,-0.07742878309166486,0.09873201520401584
0.44926867092358286,0.25314908969972755,0.13980686644000156
0.3536672395999383,0.229733313845299,0.3531105437129876
0.5725153821770858,0.0625556178684737,0.08409462464652362
0.4321113324960749,-0.15675993139150982,0.014621476998026904
0.18808495186180976,0.06978355003277827,0.1113013603591611
0.4731822216718357,0.28734111224160397,0.24136168741602787
0.48595759922049014,0.08484489488681878,0.07386333442293601
-0.13730997298175276,0.22131738028391246,0.07754756173505167
0.12213863184180002,0.45686584454071444,0.3070812104952886
0.038347256520064765,0.18100890572950262,0.3580485873653288
0.2429240948531691,0.33743617047254393,0.25598914237827075
0.6057190608740886,0.1008607131713017,0.07660362381763451
0.16330982484840814,0.19143570464937676,0.13210091046618425
0.653785125469553,0.049648942050448716,0.20293514582528183
-0.018307445536801848,0.2889235401111268,0.1982673082024695
0.24368216131994985,-0.026147667696080075,0.23880306701383539
0.3707756897737213,0.36544874433912067,0.10550532672433931
0.48529908936347377,0.3369713332501737,0.19171065092849
0.27919539970394314,0.4813214313945873,0.22114331592968176
0.6907593765655625,0.36401753317031044,0.031735101260925346
0.3936418168208778,-0.014351458014423352,0.17842569393220797
0.2175051324329813,0.1483795223729031,0.3474289736749135
0.09188399581995199,0.32334298079789425,0.3026365521772551
0.44039513026387755,0.10945217520119603,0.17103914150204633
0.4459195740656628,0.25043319439852535,0.20139638181849204
0.12706245729943919,0.22999554535623465,0.04217758867405985
0.7188228789728638,0.0805353134838185,0.07132532665138881
0.5791624319066443,0.5206427726296913,0.2719847345811393
0.09210846155710528,0.16739625777449738,0.3863431741772116
0.330184221024547,-0.07118532936592956,0.33922124222446576
0.3335543835616241,0.3983165659287892,0.43392403977631006
0.2065956766635235,0.26040602678886027,0.14701789558296052
0.20902037339546453,0.16887470942693608,-0.03782725120794207
0.21703886477409362,0.10940769800693045,0.015272010306665034
0.2993938723716423,0.14661193885867035,0.06845155102360015
0.3469364555497841,0.06496779138837527,0.3073999117183066
0.4939577622274176,0.10913039767624454,0.19596610938781256
0.27754784874201854,0.14415465233588928,0.14008240291673515
0.06430872289139708,0.1885425398907287,0.22284658098011706
0.40475656890995193,0.5060190972406667,0.08217006300410461
0.1963419326764275,0.24580782899713552,0.2154839677719082
0.5766596912510499,0.4032098720245075,0.28251693598299144
0.5679709726019948,0.4384491033648414,0.3483873558778128
0.6625673493529547,0.3915723229769532,0.3415932600051201
0.17428232601861143,0.3946383760742342,0.1082375921824495
0.19261585708326412,0.39005700678780825,0.2750811841157709
0.43466222351558176,0.23614271262708228,0.1814337472095814
0.07936649484891056,0.14607792666168024,0.4603007312897375
0.5970927550883508,0.2776686271676384,0.19089507587824428
0.18959691316808988,0.18516907739608823,0.2370451569939835
0.5034991997141128,0.13479054109292554,0.2708228069570622
0.5155467654633143,0.12084878216364302,0.10702876033009426
-0.029631950612832903,0.33173656522948497,0.3566489163339357
-0.12802606164827213,-0.08404874936681891,0.2513684323350628
0.19526873027954406,0.3162060154289135,0.19876429843192125
0.7024117449231885,0.32114016067517415,0.08789257544264621
0.3305088531809733,0.34337368893303266,0.3122863316370037
0.19721544820842118,0.17252758317434033,0.2018262136602854
0.12470699921220296,0.3412995872792543,0.03234705793657111
0.5615671609064117,0.11457323500084236,0.009254753313342827
0.5217566312553279,0.15003815084567246,0.12749356566133818
0.23044048676902018,-0.09207189216616228,0.12446382427183963
0.06214243553619009,0.08009171843258107,0.003142443555541822
0.4149467908522627,0.06620348566751197,0.3686699551583674
0.39383776170259854,0.12522646868701345,0.1912376245990206
0.395458934742634,-0.11727180577223623,0.3020332631628743
0.4205999158153771,0.2633598637732388,0.08810355775297916
0.4523807873116627,0.2438499704163649,0.10783116260274223
