V1,V2,V3
-0.4849096805214681,-0.31806072219601494,-0.2545188838649245
-0.1996963544429406,-0.1003980288860203,-0.12442184730429136
-0.18704767939906564,-0.3029440396664261,-0.29210254460187407
-0.8174419744341803,-0.16629599154110167,-0.28840127651978964
-0.5516955315559585,0.06817957294668976,-0.05895946280681626
-0.6369984219609961,-0.20659520606879034,-0.008318028811428969
-0.42960616233290855,-0.050489610188164565,-0.10983561979512518
-0.06901561833520332,-0.2868769380800353,-0.28934954211556796
-0.5099640670574141,-0.19616585085821253,-0.2336645839969564
-0.021915437605205368,-0.3382807083434403,-0.1627835595543995
-0.6949576151057666,-0.09882031972939975,-0.16744781647662096
-0.4288432741965452,-0.41451360516833796,-0.12697415985654323
-0.30149247297994075,-0.022615635238359282,-0.26033351571284147
-0.18769948024123595,-0.050952432379924556,-0.1740010609107239
-0.39314414254919716,0.09242494336608374,-0.1445982374118636
0.014211285619204237,-0.02403912489977928,-0.3344670624622849
-0.2786997916103035,-0.40263752119611484,-0.18882374275651403
-0.4552138984253385,-0.23925447085753396,-0.018860640782710946
-0.5824384312023057,-0.06452233220658578,-0.06338088949976153
-0.23220917610331526,-0.27826162735865695,-0.19467392314983814
-0.22672570954340565,-0.13721873564258077,-0.1643210474380236
-0.5466984459644474,-0.1576264169109642,-0.32395882611759125
0.041571153139525974,-0.3072687287067438,-0.2946525808480233
-0.09510496954441852,0.13136960855038432,-0.09389564221878163
-0.5822101743275618,-0.22021620469184955,0.019748135130553464
-0.34204328828913416,-0.45989662916076496,-0.02701230976541356
-0.33867224155710474,0.010058508416737853,0.06686897739861182
-0.4662184036625356,-0.12726529984092647,-0.21871971204879373
-0.4637718891168801,-0.2187365140866073,-0.40458744450412215
-0.45568412415830956,-0.27830615098861355,-0.35104329931406253
-0.3728795270749363,-0.24102462617477408,-0.2975403533848664
-0.32529395030812924,-0.32289571964149555,-0.05864244186784746
-0.1791326608740173,-0.2785842774662483,-0.16974761238671943
-0.394798338818886,-0.2434856022220952,-0.22566694811355797
-0.610515406234997,-0.19905941585594586,-0.1428977486818503
-0.26763382106863864,0.11689159084473168,-0.2837582604366861
-0.47656909355529314,-0.14183624404239237,-0.1502489476578169
-0.09756605180831265,0.014920058553013529,-0.08340612947078854
-0.10611358555652188,0.04990894242410928,-0.017909054222024396
-0.013326332143061836,0.0033567601236683346,-0.024656098128387576
-0.498862516115381,0.006403628449593959,-0.25759223441123685
-0.4803322648069,0.0018507823027830224,-0.09081125610795125
-0.2379018743169603,-0.1514869410894913,-0.184276309795967
-0.5951769088202835,-0.24155344081369495,0.09294977325738138
-0.07748497483613188,-0.11004354388246917,-0.17481637365237862
-0.4833820060451405,-0.20243355579114378,-0.12872796887634522
-0.1696988923092655,-0.2528659622198001,-0.0950531799146142
-0.15779475125637468,-0.2668366909104093,-0.25880505468866316
-0.7065701254934298,-0.05616400881716215,-0.009707234787365484
-0.8078503784048666,-0.4728704706799157,-0.11444232918925297
-0.4776528530886427,-0.07163109698005746,-0.166951193701165
0.025577685147243765,-0.06671627177958722,-0.2780116290304619
-0.3417185776812594,-0.044579454233523004,-0.053782556400793276
-0.47568704818624663,-0.2150809922675414,-0.16389155714920767
-0.5490887357760819,-0.04664377007043492,-0.33385107689901977
-0.11241683027690001,-0.2731271830811908,-0.35710485841982814
-0.1516635222076313,-0.23759355627640916,-0.23828245209694546
-0.44217687542287726,-0.4809651786383425,-0.2413195393092875
-0.6127233528085309,-0.30771373436246796,-0.36326377634958923
-0.25749568492958996,-0.3216550727497855,0.0022214563022261266
-0.27850460758775425,-0.2624491661603484,-0.1744739983561031
-0.2768899658582913,-0.5064030316363478,-0.06398114353947275
-0.2518746768624209,-0.12431774237107034,-0.2777997517525524
-0.22031526596469908,-0.14379097413257746,-0.25800022515588916
