V1,V2,V3
-0.32771459513982154,-0.21129195172157658,-0.15458169184170908
0.27192506124931975,-0.09701640286857344,-0.10585231370846179
0.1251374360137851,-0.23718576818176698,-0.2217941432598867
-0.1721806756929869,0.016463182254444035,-0.017007166098199467
-0.03230011259164184,0.01414760908486443,-0.18071381935432884
-0.03305102040327157,-0.20506518362639548,0.01252280458059554
-0.03235384001093422,-0.22341661805777563,-0.24837977527098537
0.1854661227844386,-0.34242163373499324,-0.06825058643711657
0.3223325208718193,-0.14518575033883488,-0.08739582718091185
0.3590299095181928,-0.12846070566557338,-0.18491859583437054
0.0802676811715992,-0.21914547585530464,-0.20179356279596275
-0.09239676711720106,0.07748658265747076,0.13489463752887332
0.10653738937422007,0.17276618662855012,0.10060321746844088
0.18696987226007172,-0.21955528092639506,-0.02511239062949477
0.30078838929450696,0.05468753202588084,-9.440334061968662e-4
0.3354035925779105,-0.10782070371292828,-0.07399750069202221
-0.17710470551271834,-0.011227407717760677,-0.05828917444441021
0.1642380732934399,-0.1408807638920538,-0.11697495489012895
-0.3042196098163081,-0.05518063905442676,0.03345018814102177
-0.1211320871568634,-0.02495151125359387,0.0011347994755707155
-0.4184499575107656,0.028171342774010778,0.017821219428936205
-0.2208940178753783,-0.1396599620716987,0.09438678465513724
-0.057341023226632634,0.14216725843450273,-0.04385381768613507
0.05141950828048203,0.05023267036886364,0.01879887835681608
0.0691859571549019,0.13915814168478569,-4.235013067948615e-4
-0.15774440634538145,0.09023694673638612,-0.13841944258899833
-0.10304413822926169,-0.15583435951739133,-0.29561899909851047
0.2988757944069031,-0.15945318139153244,0.1280835500867385
-0.12927526774248466,0.1216542510788672,-0.030567734271334062
0.1636491043305521,-0.13475947185243722,-0.07261274550148254
-0.24834071780263867,-0.014997320216437293,-0.07694907344808823
-0.335416664055754,-0.07299979885953166,-0.019096094328835102
-0.482668027404859,-0.09385918015446644,0.04772290175650417
-0.10220989799602836,0.03754640061486322,0.07434905893364505
0.22779125667936923,-0.028146438906585896,-0.026546574905127032
-0.5357495877758347,-0.07416175983530711,-0.08983290688081055
-0.0314471230445575,-0.024129100374657243,-0.019722358035465237
0.1411526633461895,-0.014303870756471016,-0.0225820434406625
-0.20280250029789681,0.011429659546320206,-0.17666394580306177
-0.23306026334221577,-0.019370923580048063,-0.012530299102338945
-0.006440216273159938,-0.1555701992529138,-0.19697434228310717
0.11794123145972611,0.004636521921565434,0.071792539140189085
0.12214182408946621,0.03686543533119238,0.0038772301665583875
0.22763513082762477,0.034555713735117066,-0.0860319294755722
-0.0390000766685028,-0.19343212532159315,0.11125343338751917
0.2787940957397098,-0.20196894555426767,0.022677877627229597
0.10724510408166324,0.014054151224018919,-0.20741800967399926
0.24969374223122537,0.05934972372549771,0.05120730868826587
-0.11509923296374479,0.026828524299963314,0.03259764519489071
0.11068466539271846,0.1841530568529072,0.07409749662926038
-0.13384247490718493,-0.10976794427984911,0.0107693580935023
-0.007034225439421207,0.0029749468034028803,0.12393420486832517
